,DATE,RADN,TMAX_AIR,TMIN_AIR,HMAX_AIR,HMIN_AIR,WIND,PRECN,TMAX_SOIL_1,TMIN_SOIL_1,TMAX_SOIL_2,TMIN_SOIL_2,TMAX_SOIL_3,TMIN_SOIL_3,TMAX_SOIL_4,TMIN_SOIL_4,TMAX_SOIL_5,TMIN_SOIL_5,TMAX_SOIL_6,TMIN_SOIL_6,TMAX_SOIL_7,TMIN_SOIL_7,TMAX_SOIL_8,TMIN_SOIL_8,TMAX_SOIL_9,TMIN_SOIL_9,TMAX_SOIL_10,TMIN_SOIL_10,TMAX_SOIL_11,TMIN_SOIL_11,TMAX_SOIL_12,TMIN_SOIL_12,TMAX_SOIL_13,TMIN_SOIL_13,TMAX_SOIL_14,TMIN_SOIL_14,TMAX_LITTER,TMIN_LITTER,ECND_1,ECND_2,ECND_3,ECND_4,ECND_5,ECND_6,ECND_7,ECND_8,ECND_9,ECND_10,ECND_11,ECND_12,TTL_SALT_DISCHG,unnamed.1
132,13052001.0,21.91013,31.87288,11.0144,1.60036,1.064758,377.9568,0.0,50.69385,12.13406,38.12195,15.77267,32.54871,17.60403,28.24316,18.77246,25.65631,19.26862,23.20477,19.51593,21.30258,19.16,18.60825,18.26419,16.09457,15.85876,13.68958,13.47623,12.11646,11.96564,10.94382,10.8295,10.11081,9.996521,9.728058,9.607239,50.69373,12.13409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,14052001.0,25.2809,32.42843,15.99216,1.758467,1.373338,375.5219,0.0,55.23798,17.05334,41.79269,20.01459,35.86581,21.33633,31.12378,21.91907,28.18539,21.94577,25.30896,21.64355,22.99585,20.72897,19.61917,18.62384,16.48981,16.09772,13.91269,13.69171,12.2778,12.11807,11.06738,10.9451,10.22794,10.11203,9.845917,9.729279,55.23782,17.05338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
134,15052001.0,20.89438,32.98399,20.47243,1.944469,1.493527,377.6915,0.0,52.57593,21.1557,41.17627,23.45926,36.04877,24.38373,31.83905,24.5741,29.17233,24.31848,26.46045,23.67587,24.16815,22.41547,20.7377,19.63885,17.0813,16.49527,14.18625,13.91522,12.45471,12.27951,11.20282,11.06876,10.34753,10.22919,9.961243,9.847168,52.57578,21.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,16052001.0,24.49259,30.76177,17.47632,1.730616,1.445281,381.2352,0.0,53.71442,19.31943,41.8877,22.77179,36.67947,24.2489,32.47308,24.86938,29.82428,24.85663,27.13217,24.43149,24.90784,23.28094,21.57446,20.75455,17.71844,17.08813,14.51846,14.18942,12.6593,12.4567,11.34735,11.20432,10.47018,10.34882,10.07556,9.962433,53.71426,19.31946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,17052001.0,22.50572,26.87288,17.45686,1.636093,1.277612,376.2807,0.0,49.29065,19.1713,39.14395,22.65991,34.77783,24.23831,31.285,25.004,29.08426,25.10861,26.9776,24.81006,24.92252,23.78705,22.08017,21.5889,18.2984,17.7251,14.88574,14.52213,12.89172,12.66156,11.50693,11.34897,10.59708,10.47147,10.18994,10.07675,49.2905,19.17136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,18052001.0,21.6769,25.76177,14.96381,1.477321,1.151548,375.7631,0.8255,47.27405,15.89417,37.54453,20.90067,33.44818,22.80719,30.23386,23.91696,28.255,24.28348,26.58682,24.29083,24.91956,23.57584,22.21841,22.05945,18.72644,18.30389,15.25394,14.88962,13.14493,12.89429,11.67963,11.50864,10.72961,10.59839,10.3067,10.19113,47.27393,16.32114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,19052001.0,25.62072,28.53955,11.49522,1.487545,1.1041,366.8433,12.319,47.46432,12.96677,35.85843,16.54391,31.52982,19.60001,28.47852,21.64096,26.73044,22.57498,26.02188,23.10471,24.61542,22.80341,22.26202,21.8429,18.96603,18.73019,15.58829,15.25763,13.40488,13.14761,11.86444,11.68152,10.86865,10.73102,10.42545,10.30792,47.4642,12.9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,20052001.0,19.14681,17.98399,11.78843,1.237502,0.9882124,366.3107,29.5275,27.66782,12.05823,24.98099,15.51459,24.06848,18.05243,25.60931,19.73541,25.56747,20.74365,24.96323,21.5177,23.80087,21.56277,21.92511,21.12976,19.03137,18.9675,15.86078,15.59143,13.65527,13.40756,12.0574,11.86554,11.0137,10.87012,10.54724,10.4267,29.52286,9.37262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,21052001.0,13.99515,15.20621,9.438512,1.054934,0.9177124,361.1193,0.0,22.88293,9.725983,20.94626,12.77509,20.04575,15.29608,19.80405,17.14459,20.6636,18.21838,21.46851,19.20218,21.53909,19.58984,21.12109,19.83798,18.99582,18.70071,16.03336,15.86316,13.88049,13.65781,12.25235,12.05942,11.16409,11.0152,10.67328,10.54852,24.3996,7.395203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,22052001.0,19.30846,18.53955,7.962697,1.108292,0.9202941,357.9377,0.1905,27.16318,8.194031,23.36005,10.71182,21.22891,13.14905,19.92462,15.13904,19.31445,16.34802,19.16522,17.52246,19.57117,18.24243,19.8277,18.77786,18.69635,18.20636,16.08322,16.03448,14.06021,13.8826,12.43982,12.25433,11.31839,11.16571,10.80371,10.67462,29.39874,6.03952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,23052001.0,20.43013,12.98399,8.432396,0.9875587,0.8614271,353.859,0.635,25.48279,8.358551,21.93564,10.82318,20.10086,13.17514,18.99686,15.01511,18.49411,16.09055,18.67975,17.09933,18.78058,17.67337,18.77432,18.11237,18.20129,17.73996,16.08289,16.03897,14.18539,14.0618,12.61136,12.44171,11.47269,11.31995,10.93781,10.80511,27.6257,6.412476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,24052001.0,12.73899,14.65066,8.440736,1.076197,0.9060975,354.9607,0.1905,21.43173,7.929413,18.83411,10.56836,17.93085,12.66965,17.39023,14.37384,17.17755,15.38095,17.82306,16.32413,18.03375,16.91367,18.10916,17.41873,17.7355,17.30447,16.03815,15.94083,14.26279,14.18643,12.76132,12.61301,11.62369,11.4743,11.0733,10.93921,34.83868,5.886993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,25052001.0,17.7519,21.7,9.6,1.120399,0.9129553,535.14,0.127,37.91025,9.251404,28.11658,12.04047,24.19794,13.60773,21.49741,14.79056,20.08005,15.49277,18.87781,16.19016,18.15326,16.63089,17.41525,17.08737,17.29996,16.92429,15.93958,15.8082,14.30157,14.26337,12.88892,12.76276,11.76843,11.62524,11.20914,11.07471,37.91019,9.251404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,26052001.0,25.10045,22.65,11.67,1.179438,0.9935572,549.36,0.0,45.62369,11.33459,33.81696,14.50812,28.99875,16.10709,25.30606,17.08789,23.14941,17.52353,21.15704,17.83014,19.77261,17.74893,17.8732,17.25995,16.92178,16.81876,15.80679,15.68964,14.31454,14.30182,12.99509,12.89011,11.90482,11.7699,11.34406,11.21054,45.62357,11.33463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,27052001.0,26.2668,27.17,9.78,1.348064,0.9052536,177.48,0.0,47.93881,11.2204,35.7605,15.71863,30.7666,17.74438,26.97006,18.91977,24.73004,19.34521,22.59732,19.52353,20.98953,19.13229,18.72009,17.88889,17.01578,16.8252,15.68866,15.6423,14.3255,14.31464,13.08441,12.99606,12.0321,11.90619,11.47601,11.34546,47.93869,11.22043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,28052001.0,27.60881,25.97,13.24,1.512982,1.187376,289.296,0.0,48.42969,14.61713,36.92245,18.54938,32.17386,20.17261,28.40649,20.99777,26.11432,21.18491,23.85522,21.08914,22.12851,20.43073,19.61835,18.7359,17.3797,17.01892,15.68506,15.64215,14.35657,14.32571,13.16486,13.08527,12.15076,12.03339,11.60318,11.47736,48.42957,14.61716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,29052001.0,24.41142,20.72,12.82,1.568718,1.206382,406.008,0.0,44.7428,14.79321,34.70035,18.80609,30.71368,20.65631,27.61234,21.64279,25.73193,21.92911,23.84924,21.90195,22.39297,21.25974,20.24231,19.63351,17.81009,17.38422,15.81018,15.68594,14.4202,14.35706,13.24579,13.16568,12.26257,12.15195,11.72464,11.60446,44.74268,14.79327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
149,30052001.0,11.7983,16.2,11.05,1.6143,1.156131,562.968,12.573,22.56955,11.25113,22.11182,13.69385,23.85876,16.06943,24.55063,18.10391,24.34232,19.2034,23.69031,20.25092,22.39453,20.45248,20.4213,20.0947,18.13297,17.81442,15.98285,15.8118,14.51706,14.42105,13.33282,13.24664,12.37,12.26367,11.84061,11.72589,22.56955,11.25113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,31052001.0,12.29976,17.46,9.71,1.350063,1.057317,412.596,0.254,23.07132,9.582458,20.8533,12.09378,19.72562,14.38077,19.11877,16.15146,19.1196,17.21167,20.19437,18.17932,20.42041,18.69809,20.08615,18.91611,18.15417,18.03015,16.12466,15.98468,14.63159,14.51822,13.42941,13.33377,12.47549,12.37112,11.95248,11.8418,23.07132,9.582458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,1062001.0,24.72743,26.66,9.81,1.534252,1.002311,547.92,0.508,32.8598,9.261871,27.08606,11.38763,23.81049,13.42252,21.61249,15.12888,20.44843,16.15552,19.4859,17.16547,18.97839,17.75793,18.90884,18.26404,18.02737,17.71115,16.17242,16.12561,14.73499,14.63278,13.53152,13.43048,12.5809,12.47659,12.061,11.95364,32.85977,9.261871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,2062001.0,28.62208,22.8,10.22,1.29045,1.015555,325.656,0.0,45.72714,10.57587,33.55859,13.95407,28.76389,15.78079,25.28937,17.02548,23.29773,17.66348,21.48853,18.19904,20.24866,18.32129,18.5708,18.2663,17.70844,17.54144,16.17273,16.16333,14.81027,14.7359,13.63104,13.53259,12.68588,12.58197,12.1666,12.06213,45.72705,10.5759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,3062001.0,23.66273,18.61,12.71,1.351039,1.191123,479.304,4.064,30.54184,13.0181,26.34583,16.44513,24.14636,18.47614,22.63635,19.67001,22.20673,19.94278,21.44791,20.00656,20.30597,19.64673,19.01111,18.58398,17.63379,17.54132,16.16965,16.16049,14.86829,14.81091,13.72345,13.63202,12.78885,12.68695,12.26938,12.16769,30.54181,13.09976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
154,4062001.0,11.0398,15.04,12.59,1.417403,1.196256,548.928,4.572,26.83151,11.85703,22.6503,14.68527,21.19977,16.42966,20.24637,17.53976,20.14914,18.15903,20.39105,18.65677,19.97852,18.77771,19.02832,18.63647,17.6778,17.63501,16.2038,16.16992,14.92633,14.86887,13.80978,13.72437,12.88843,12.78992,12.37051,12.27045,26.83148,11.85699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
155,5062001.0,8.186253,20.01,13.19,1.667687,1.331136,243.648,4.826,22.01642,12.6322,20.26633,13.92593,19.37048,15.33115,18.81824,16.52539,18.71552,17.19962,19.08069,17.7811,18.9841,18.04309,18.6344,18.12067,17.65793,17.52344,16.22104,16.20413,14.98346,14.92694,13.89267,13.81064,12.98486,12.88947,12.46851,12.37155,22.01642,12.63217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,6062001.0,20.61575,22.15,10.53,1.956798,1.116846,141.948,0.0,29.09763,10.15784,24.53036,12.33392,22.09247,14.25305,20.48434,15.63632,19.61319,16.40216,18.8764,17.11105,18.40192,17.47247,18.11792,17.75403,17.52151,17.31717,16.22098,16.20193,15.02985,14.98398,13.97031,13.89352,13.07819,12.98584,12.5643,12.46951,29.09763,10.15784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
157,7062001.0,24.62326,26.55,15.1,1.709187,1.037649,308.484,0.0,47.34814,14.21024,33.77457,16.06879,28.85516,17.18048,25.36667,17.83673,23.33063,18.10205,21.47778,18.2692,20.10876,18.16864,18.27298,17.81174,17.31546,17.23807,16.20157,16.16763,15.06207,15.03024,14.04175,13.97107,13.16782,13.07913,12.65698,12.56528,47.34802,14.21027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158,8062001.0,29.10448,27.69,13.88,1.487025,1.059192,149.868,0.0,47.70874,15.29315,36.43021,18.36401,31.63681,19.75513,27.88425,20.38779,25.61697,20.50226,23.41309,20.38986,21.70682,19.81766,19.27576,18.28806,17.47491,17.24622,16.17563,16.16232,15.09091,15.06235,14.1066,14.04242,13.25293,13.16873,12.74667,12.65793,47.70862,15.29318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
159,9062001.0,30.50388,29.51,15.6,1.72306,1.173564,352.044,0.0,53.56598,17.18689,40.43878,20.24106,34.90985,21.61804,30.58398,22.21768,27.94974,22.27036,25.36465,22.03113,23.32578,21.2417,20.37366,19.29288,17.9198,17.47879,16.26657,16.17612,15.1376,15.09128,14.1687,14.10724,13.33475,13.25381,12.83344,12.74759,53.56583,17.18689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,10062001.0,29.42244,33.23,19.49,2.204369,1.500837,337.752,2.794,49.2872,19.41516,37.63007,21.70496,33.07513,23.16776,29.71524,23.81882,27.664,23.87289,25.59598,23.55716,23.81595,22.62524,21.25034,20.3927,18.4873,17.92551,16.44623,16.26797,15.21753,15.13824,14.23608,14.16934,13.41318,13.33557,12.91681,12.83429,49.28705,19.41516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
161,11062001.0,29.36952,36.21,21.87,2.099576,1.303079,476.712,0.0,58.21323,22.70206,44.46796,24.66797,38.51154,25.41772,33.82227,25.50095,30.95233,25.22598,28.10742,24.64572,25.74594,23.56384,22.28519,21.26288,19.05237,18.49301,16.68964,16.44852,15.3356,15.2186,14.3132,14.23685,13.49115,13.41397,12.99741,12.91766,58.21304,22.70206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
162,12062001.0,24.46452,33.09,21.42,2.173463,1.592426,550.152,0.0,55.84705,23.45425,42.38879,26.3894,36.99261,27.40732,33.44922,27.58487,31.12106,27.29767,28.69186,26.60526,26.59497,25.27151,23.41003,22.30511,19.74655,19.05917,16.99496,16.69247,15.49045,15.33698,14.40524,14.31409,13.57089,13.49197,13.07556,12.99826,55.84686,23.45425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,13062001.0,17.33976,31.84,19.87,2.204678,1.687844,608.256,11.7,50.20969,22.47986,38.64182,25.62064,35.09482,27.89328,32.20563,27.92963,30.34808,27.63144,28.55377,26.99841,26.66498,25.84125,23.99817,23.42389,20.39423,19.75394,17.35202,16.99844,15.68265,15.49228,14.51495,14.40628,13.65494,13.57178,13.15323,13.07639,50.20953,20.10077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,14062001.0,14.87592,24.19,15.45,2.03582,1.276937,288.9,4.6,30.04111,15.34885,26.76819,18.51764,28.28931,21.23041,29.36484,23.07184,29.08344,23.82846,28.22086,24.40665,26.67905,24.26993,24.12735,23.54883,20.8078,20.40024,17.71497,17.3559,15.90393,15.68484,14.64374,14.51617,13.74478,13.65585,13.23221,13.15402,31.71869,13.21039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
165,15062001.0,30.27107,28.48,12.03,1.692536,1.087419,270.648,0.0,41.3786,12.96878,31.72568,15.76321,28.50595,18.31094,26.38449,20.26752,25.22296,21.35855,24.36203,22.29016,24.24707,22.6149,23.53961,22.50848,20.83847,20.75125,17.99927,17.71844,16.13062,15.90634,14.78845,14.64514,13.84293,13.74579,13.31342,13.23303,43.50626,10.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,16062001.0,30.01435,29.59,14.6,1.630189,0.9099848,186.336,0.0,46.74835,16.32675,36.77457,19.96716,32.45169,21.57074,29.3046,22.53552,27.46439,22.92914,25.72354,23.16431,24.42023,22.9628,22.56427,22.37143,20.74954,20.64786,18.17865,18.00162,16.33191,16.13287,14.94067,14.79001,13.94855,13.84399,13.39856,13.31427,46.74823,16.32678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,17062001.0,18.82584,31.29,17.91,1.959573,0.9667295,404.712,0.3,44.62683,20.01675,33.47119,22.83044,30.79337,24.03067,28.68533,24.54303,27.35712,24.64536,25.97678,24.52396,24.75574,23.93881,22.96329,22.57379,20.75,20.64807,18.32254,18.18024,16.50433,16.33383,15.09113,14.94229,14.05972,13.94968,13.48795,13.39948,44.62674,20.01675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,18062001.0,28.15992,34.39,18.3,1.807724,1.261521,599.58,2.2,53.15103,18.05914,41.45016,23.37637,36.45663,25.68988,32.65036,25.83127,30.30765,25.67026,27.9198,25.29147,26.13504,24.53336,23.58585,22.97015,20.96533,20.75168,18.47495,18.32407,16.66138,16.50604,15.23596,15.09268,14.17429,14.06088,13.58191,13.48889,53.15091,18.42554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,19062001.0,12.46464,19.05,12.8,1.615686,1.242803,252.072,4.9,22.75604,14.83722,23.05627,17.65497,26.2998,19.69168,27.92526,21.17422,28.04413,21.97934,27.59091,22.77411,26.13062,23.08664,23.7923,23.11609,21.19543,20.96869,18.65277,18.47662,16.81705,16.66299,15.37741,15.23743,14.29074,14.17551,13.67935,13.58292,22.75604,14.83725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,20062001.0,15.06456,21.86,14.09,2.011793,1.354633,156.924,5.2,25.5112,14.72729,23.13046,16.82996,22.2981,18.4404,21.93756,19.827,21.92715,20.6777,22.74011,21.47141,23.064,21.83667,23.1033,21.94778,21.19498,20.9761,18.78094,18.6546,16.96902,16.8187,15.51648,15.37888,14.40851,14.29196,13.78055,13.68039,25.51117,14.8924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
171,21062001.0,27.14364,25.48,12.6,1.554713,1.005002,238.68,0.1,30.7554,13.18878,26.3757,15.18365,24.54901,17.04865,23.24677,18.57751,22.53763,19.48972,21.93088,20.36682,21.82529,20.87341,21.94022,21.22653,20.97272,20.60327,18.81311,18.78177,17.09305,16.97052,15.65137,15.51794,14.52661,14.40973,13.88364,13.78162,30.75537,13.18878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
172,22062001.0,30.57857,24.54,11.33,1.342445,0.9874756,139.14,0.0,39.22134,13.18787,30.96555,16.66519,27.64227,18.41452,25.3371,19.64569,24.06058,20.28397,22.91187,20.83212,22.17136,21.0152,21.23172,21.05106,20.59967,20.3327,18.8121,18.78079,17.17966,17.09415,15.77475,15.65271,14.64398,14.52786,13.98892,13.88474,39.22128,13.1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,23062001.0,29.82528,28.81,13.47,1.940276,1.261202,337.608,0.0,44.03015,15.26456,34.26697,18.22086,30.30554,19.71436,27.41794,20.72855,25.74237,21.2175,24.21777,21.57016,23.03815,21.51999,21.45547,21.1774,20.33102,20.2471,18.7803,18.74338,17.23804,17.18039,15.88385,15.776,14.75833,14.6452,14.09445,13.99002,44.03009,15.26459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,24062001.0,28.97388,33.88,18.95,2.008276,1.267551,339.552,0.0,49.11481,20.26025,38.33447,22.4975,33.74438,23.33655,30.24515,23.63907,28.13663,23.61893,26.12482,23.40918,24.52631,22.83914,22.24561,21.46634,20.38571,20.24783,18.74307,18.7356,17.28647,17.23856,15.97986,15.88492,14.86798,14.75952,14.19986,14.09555,49.11469,20.26028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,25062001.0,29.5992,32.62,21.37,1.833631,1.141286,465.912,0.0,48.49176,22.33243,38.82367,24.55472,34.49298,25.35028,31.19601,25.55624,29.16754,25.4198,27.1636,25.02335,25.53979,24.18857,23.13153,22.26047,20.73425,20.38849,18.80942,18.74191,17.34357,17.28699,16.06696,15.98083,14.97229,14.86911,14.30408,14.20096,48.49164,22.33243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176,26062001.0,12.24828,29.23,20.49,1.929106,1.652752,269.568,24.4,30.64313,20.53198,27.87088,22.22806,28.59158,23.65485,28.66089,24.55515,28.09268,24.83606,27.07858,24.93893,25.55725,24.49146,23.45425,23.14444,21.12549,20.73862,18.94815,18.81055,17.42419,17.3443,16.15271,16.06781,15.07211,14.97336,14.40582,14.30515,30.6431,19.4408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
177,27062001.0,26.88444,30.58,17.76,2.000702,1.479063,244.62,0.0,31.16489,18.3558,27.88281,20.15094,26.60083,21.63943,25.65182,22.65106,25.03009,23.14725,24.90646,23.49625,24.47617,23.42331,23.41766,22.92499,21.24408,21.12839,19.10159,18.9498,17.52869,17.4252,16.24341,16.15363,15.16922,15.07312,14.50406,14.40689,32.88501,17.29721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
178,28062001.0,27.77688,30.11,18.31,1.950677,1.361774,292.644,0.0,42.26282,19.9501,34.17331,22.09854,30.88492,23.0408,28.44394,23.53513,27.00201,23.69116,25.6207,23.71954,24.53885,23.44339,22.97162,22.81631,21.25491,21.24423,19.21838,19.103,17.6384,17.52982,16.3396,16.24438,15.26572,15.17026,14.60028,14.50507,42.26276,19.95013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
179,29062001.0,27.92412,30.74,19.34,2.016126,1.349007,224.856,0.0,42.23599,21.23148,34.71158,23.37534,31.46747,24.27219,29.05563,24.6727,27.62146,24.73013,26.20761,24.59946,25.05145,24.1011,23.33344,22.97906,21.37534,21.25562,19.32281,19.21948,17.74347,17.6395,16.43814,16.34064,15.36209,15.26669,14.69482,14.60129,42.23593,21.23151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,30062001.0,25.49448,32.701,20.71,2.284357,1.425469,147.744,20.6,37.79279,22.08231,31.53207,24.06042,29.68164,24.89557,28.03119,25.25793,26.97595,25.28607,26.1647,25.10995,25.06879,24.55316,23.60345,23.34103,21.56372,21.37714,19.44028,19.32394,17.84839,17.74454,16.53778,16.43909,15.45847,15.3631,14.78781,14.6958,37.79272,21.9769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,1072001.0,11.9772,23.35,15.0,2.285196,1.220801,332.64,0.5,24.74185,15.18887,24.12241,17.50107,25.23709,19.42975,25.81784,21.04593,25.84976,21.94431,25.64813,22.84067,24.94507,23.16525,23.62906,23.15759,21.66348,21.5657,19.56427,19.44159,17.95779,17.84955,16.63882,16.53882,15.55478,15.45947,14.87906,14.78876,25.74884,13.79517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,2072001.0,24.37092,32.381,14.72,2.010531,1.240331,327.096,0.4,33.87115,14.52145,27.93863,16.51657,25.86038,18.15863,24.4303,19.52444,23.7041,20.37671,22.98065,21.23914,23.13986,21.78537,23.14798,22.16138,21.65869,21.43195,19.64041,19.56543,18.06253,17.95892,16.7403,16.63989,15.65091,15.55579,14.97034,14.88004,33.87112,13.21091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,3072001.0,27.1152,30.6,18.96,2.380828,1.834727,236.412,21.9,31.62079,19.52274,28.24841,20.98764,26.46173,21.82544,25.16449,22.39267,24.40164,22.59845,23.6604,22.70065,23.09033,22.5354,22.24973,22.16071,21.42886,21.23865,19.65045,19.64075,18.14554,18.06354,16.83917,16.74136,15.74677,15.65189,15.06152,14.97128,33.4032,18.46512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,4072001.0,29.03796,31.4,19.69,2.236022,1.382495,155.556,30.0,33.65652,19.68597,30.90567,21.00119,28.88773,21.97089,27.02991,22.52637,25.83066,22.74173,24.57437,22.8447,23.69513,22.67984,22.42862,22.25311,21.23764,21.18805,19.6496,19.64847,18.2081,18.1463,16.93115,16.84018,15.84128,15.74774,15.15182,15.0625,31.90201,18.89212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,5072001.0,29.45416,29.58,19.73,1.931572,1.381928,239.256,0.0,29.41339,19.14978,26.72983,20.85562,25.38251,21.97513,24.7984,22.64441,24.77582,22.95023,24.46649,23.1232,23.70068,22.94974,22.5658,22.43585,21.23624,21.18954,19.66544,19.64886,18.26263,18.20868,17.01541,16.9321,15.93335,15.84222,15.24142,15.15277,30.76468,18.01642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,6072001.0,26.46,36.78,20.75,2.115478,1.544328,361.98,0.0,39.70325,19.86652,31.86484,21.13092,29.00134,21.8475,26.96625,22.32996,25.77591,22.55383,24.60403,22.69543,23.60303,22.61044,22.46655,22.29929,21.23956,21.2204,19.69046,19.66571,18.31635,18.26318,17.09372,17.01627,16.02216,15.9343,15.32941,15.24237,39.70316,19.86652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
