,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_13,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE,ACTV_LYR,WTR_TBL
2003,2006-06-27,-0.10814756862500001,0.0,0.01534285,1036.3399583333332,0.0,0.0,0.33793072916666667,0.3418545458333333,0.18713167083333335,0.19387920416666668,0.1885891125,0.1837340125,0.2381588208333333,0.3286688583333333,0.34022591666666663,0.3625298708333333,0.3842106916666667,0.3975587208333333,0.4185108958333333,0.46237472500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936163e-15,1.9668671666666667e-15,1.9627359583333333e-15,1.9348464166666664e-15,9.433164958333333e-16,1.932076916666667e-15,9.339636e-16,9.737740958333332e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545025416666666e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3170659583333335
2004,2006-06-28,-0.10520879875,0.0,0.01534285,1029.6549166666666,0.0,0.0,0.2683910541666667,0.2726115,0.1882459291666667,0.19053637916666666,0.1883863875,0.18198235833333334,0.23183208749999998,0.3275261625,0.33940875416666666,0.36202290416666666,0.3838176833333333,0.3974013166666666,0.4183511416666667,0.46237472500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936373125e-15,1.966846291666667e-15,1.9627231666666666e-15,1.9348430833333333e-15,9.433004666666667e-16,1.932076916666667e-15,9.339636e-16,9.737741e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545025416666666e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3183583333333333
2005,2006-06-29,-0.1010935,0.0,0.01534285,1022.8507083333334,0.0,0.0,0.1967702583333333,0.21917197916666667,0.186983,0.18745756666666666,0.18675731666666665,0.17985897083333333,0.22484496666666667,0.3258581125,0.33839525833333334,0.36143244999999996,0.3833113458333333,0.397221475,0.41817777083333335,0.4623747375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936566041666667e-15,1.9668302083333333e-15,1.9627107083333335e-15,1.9348382916666667e-15,9.432863166666667e-16,1.932076916666667e-15,9.339636e-16,9.737741e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.754502583333333e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3197633333333334
2006,2006-06-30,-0.019880827391666665,0.0,0.01534285,1017.2044166666666,1.5352583333333333e-05,0.0,0.14376597083333334,0.1864149875,0.18291165833333334,0.18366089166666666,0.18351122916666665,0.17699413333333333,0.21586384583333332,0.32329176666666665,0.3370579875,0.36070848333333333,0.3825715041666667,0.39703578333333334,0.41802402916666664,0.46237476666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9367550833333334e-15,1.966813833333333e-15,1.9626980416666667e-15,1.934833041666667e-15,9.432738208333333e-16,1.9320769583333335e-15,9.339636e-16,9.737740916666668e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.754502583333333e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3210089166666665
2007,2006-07-01,-0.12387396916666667,0.0,0.01534285,1017.3387083333333,6.302749385e-05,0.0,0.22385764166666666,0.1786541,0.17960620416666664,0.18060361666666666,0.18082374166666668,0.173974525,0.20635029166666666,0.3204756208333333,0.33556224583333333,0.3599125458333334,0.381756775,0.39682557916666666,0.4178548583333333,0.46237472916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9369536249999998e-15,1.966795875e-15,1.96268425e-15,1.9348300833333332e-15,9.432590583333334e-16,1.932076916666667e-15,9.339636e-16,9.737741041666668e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545024583333332e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3223775
2008,2006-07-02,-0.07906655120833334,0.0,0.01534285,1011.5055000000001,0.0,0.0,0.1848488625,0.178883575,0.17845631250000002,0.17910980833333334,0.17956074166666666,0.1711826125,0.19687981666666665,0.317511425,0.3339729875,0.35904019583333335,0.38101695,0.3965827416666667,0.41766091666666666,0.46237472500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9371447916666667e-15,1.966779625e-15,1.9626715833333334e-15,1.93482525e-15,9.432456208333332e-16,1.932076916666667e-15,9.339636e-16,9.737741e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545026249999997e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3239461666666665
2009,2006-07-03,-0.015596823845833335,0.0,0.01534285,1007.419125,0.0,0.0,0.14138352916666666,0.1763208125,0.1779496,0.17837478333333334,0.178903975,0.16868386666666668,0.18776434166666667,0.3143637083333333,0.3322874375,0.3581786083333333,0.38027716250000004,0.396314075,0.4174389125,0.46237475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9373246666666667e-15,1.9667645416666667e-15,1.9626589166666667e-15,1.9348185e-15,9.432352875e-16,1.932077e-15,9.339636e-16,9.737741125e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545025e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.325742125
2010,2006-07-04,-0.009738342458333332,0.0,0.01534285,1004.34975,0.0,0.0,0.13459239166666667,0.17533997083333333,0.1776153375,0.17793545833333335,0.178438275,0.16652000833333333,0.17967442083333332,0.311164475,0.3305341041666667,0.3573044625,0.3795233333333334,0.3960208416666667,0.417185925,0.46237475833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93749975e-15,1.966750875e-15,1.9626465e-15,1.934808541666667e-15,9.432307166666667e-16,1.932077e-15,9.339636e-16,9.737740958333334e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.754502583333333e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.3277886666666667
2011,2006-07-05,-0.009169096625,0.0,0.01534285,1001.5204583333333,0.0,0.0,0.13307692916666666,0.1749572125,0.17757274999999997,0.17780627083333334,0.1782782875,0.16474152083333335,0.17305615416666667,0.30790686666666667,0.32876825,0.35644222499999995,0.3787695208333333,0.39570565416666664,0.41689985,0.46237472500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9376617083333334e-15,1.9667387916666666e-15,1.962635625e-15,1.9347965416666667e-15,9.432305e-16,1.9320769583333335e-15,9.339636e-16,9.737741125e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545025416666666e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.330102875
2012,2006-07-06,-0.0098927325,0.0,0.01534285,998.7708875,1.57879625e-05,0.0,0.13317139583333334,0.174644025,0.17735176666666666,0.17758582083333332,0.17793840000000002,0.1632019625,0.16762262083333335,0.30446318333333333,0.3269307833333333,0.3555835666666667,0.37795985000000004,0.39542317499999996,0.41658152916666663,0.4623747333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937814291666667e-15,1.9667249583333334e-15,1.9626297916666664e-15,1.9347834166666667e-15,9.432305e-16,1.9320768750000002e-15,9.339636e-16,9.737741e-16,1.47793e-20,1.146114e-25,7.330807e-31,1.7545025416666666e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.998,-2.332678875
