,DATE,RADN,TMAX_AIR,TMIN_AIR,HMAX_AIR,HMIN_AIR,WIND,PRECN,TMAX_SOIL_1,TMIN_SOIL_1,TMAX_SOIL_2,TMIN_SOIL_2,TMAX_SOIL_3,TMIN_SOIL_3,TMAX_SOIL_4,TMIN_SOIL_4,TMAX_SOIL_5,TMIN_SOIL_5,TMAX_SOIL_6,TMIN_SOIL_6,TMAX_SOIL_7,TMIN_SOIL_7,TMAX_SOIL_8,TMIN_SOIL_8,TMAX_SOIL_9,TMIN_SOIL_9,TMAX_SOIL_10,TMIN_SOIL_10,TMAX_SOIL_11,TMIN_SOIL_11,TMAX_SOIL_12,TMIN_SOIL_12,TMAX_SOIL_13,TMIN_SOIL_13,TMAX_SOIL_14,TMIN_SOIL_14,TMAX_LITTER,TMIN_LITTER,ECND_1,ECND_2,ECND_3,ECND_4,ECND_5,ECND_6,ECND_7,ECND_8,ECND_9,ECND_10,ECND_11,ECND_12,TTL_SALT_DISCHG
1367,29092004.0,17.7487,23.24,1.57,0.9946615,0.6030616,216.504,0.0,18.63165,4.839294,16.61072,8.148529,15.83279,10.58301,15.57242,12.51822,16.02927,13.69101,16.71304,14.89404,17.10138,15.79422,17.53073,16.83289,18.01349,17.73654,18.15424,18.02115,17.89328,17.82156,17.48984,17.46213,16.95319,16.94858,16.46045,16.45868,20.62769,1.79364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,30092004.0,15.00863,27.92,11.08,1.339959,0.9827001,329.256,0.0,21.02417,10.84543,18.50525,12.33405,17.50528,13.2984,16.98688,14.12686,16.80148,14.67026,16.58728,15.28638,16.52829,15.83484,16.83023,16.60419,17.733,17.43506,18.01965,17.85944,17.8208,17.73831,17.46182,17.42722,16.94849,16.93936,16.46048,16.45975,27.95111,9.309418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1102004.0,8.182012,19.88,-1.13,1.524211,0.4968852,379.62,1.1,17.94022,3.83017,17.19141,8.224579,17.17477,11.03543,16.9823,13.22678,16.81598,14.41281,16.69089,15.61499,16.70053,16.26022,16.86386,16.66611,17.43274,17.31674,17.85773,17.70578,17.73737,17.6456,17.42679,17.38498,16.93927,16.92572,16.45975,16.45636,18.60452,-0.6407776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,2102004.0,16.38089,17.44,-2.43,0.7818235,0.4520257,187.488,0.0,15.48904,1.250214,13.63821,5.149536,13.26688,7.811737,13.27228,10.13437,14.3284,11.62952,15.56436,13.16241,16.23315,14.35535,16.82462,15.73358,17.31577,17.02332,17.70438,17.56351,17.64462,17.55249,17.38452,17.33545,16.92557,16.90359,16.4563,16.44867,20.56335,-2.292419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,3102004.0,17.14188,27.0,4.06,0.9792315,0.7185755,185.688,0.0,21.47543,6.082367,17.98911,8.327911,16.5051,9.829071,15.53659,11.17929,15.12289,12.09122,14.95621,13.11111,15.01544,14.01688,15.72772,15.27383,17.0188,16.60037,17.56174,17.37271,17.55148,17.44952,17.33487,17.28073,16.90341,16.88297,16.44858,16.43906,29.97128,3.796631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,4102004.0,16.7612,15.43,3.93,0.9575653,0.7120864,171.432,0.0,17.60794,7.618652,15.71375,10.36642,15.07245,11.76874,14.80246,12.8494,14.91714,13.50058,14.95901,14.16241,15.08224,14.66867,15.45511,15.34717,16.59698,16.37762,17.37057,17.17297,17.44833,17.33148,17.28015,17.21994,16.88272,16.85657,16.43893,16.42624,21.19257,4.030365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,5102004.0,16.8362,23.99,3.97,0.939429,0.7111092,232.596,0.0,20.80844,6.460052,17.75381,8.905884,16.39285,10.38696,15.50143,11.68768,15.09552,12.53656,14.90622,13.43201,14.95258,14.15302,15.40775,15.1326,16.37585,16.17908,17.17099,16.99329,17.33023,17.20944,17.21924,17.15237,16.85626,16.82507,16.42606,16.40955,27.62772,3.6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,6102004.0,7.390759,20.45,8.86,1.323324,0.8947363,173.484,2.6,18.74805,10.01776,16.86679,11.69684,16.06851,12.64075,15.55502,13.41202,15.31586,13.88397,15.16479,14.36682,15.19897,14.73178,15.33975,15.19452,16.17728,16.06726,16.99149,16.83157,17.20819,17.08853,17.15164,17.07935,16.82474,16.78854,16.40933,16.38815,22.8262,7.969208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,7102004.0,3.44232,21.0,11.37,1.813659,1.180918,174.348,3.9,18.18585,11.31461,17.1022,12.36496,16.3082,13.10593,15.78802,13.7388,15.5509,14.14471,15.41306,14.5618,15.36536,14.88745,15.42294,15.3432,16.06659,16.01837,16.83002,16.70096,17.08725,16.97455,17.07858,17.00211,16.78815,16.74118,16.38794,16.36261,18.75739,10.28384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,8102004.0,15.98493,23.66,8.22,1.415429,0.8910294,232.524,0.0,20.43082,9.792633,18.58905,11.8894,17.36871,13.22025,16.55283,14.00427,16.11777,14.44879,15.76596,14.87903,15.65543,15.14606,15.60947,15.42651,16.0181,16.01236,16.69977,16.59949,16.97345,16.87195,17.00128,16.92441,16.74078,16.69907,16.36234,16.33401,21.91367,7.74527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,9102004.0,16.32555,21.79,2.49,1.007545,0.6436393,136.8,0.0,18.71884,5.03479,16.57196,7.700134,15.60074,9.831787,15.00488,11.59662,15.07632,12.67972,15.52643,13.72748,15.62173,14.4314,15.63391,15.26678,16.02319,15.95782,16.59854,16.51917,16.87091,16.78198,16.92358,16.84943,16.69861,16.65231,16.33371,16.30203,20.72095,2.562134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,10102004.0,11.09137,21.58,6.78,1.106574,0.842782,161.064,0.0,18.49677,7.668732,16.14847,9.482086,15.20413,10.77884,14.69492,11.95255,14.49661,12.72369,14.56219,13.52353,14.86023,14.14868,15.26645,14.97122,15.95654,15.79834,16.51822,16.42746,16.78113,16.69839,16.84866,16.77777,16.65176,16.60266,16.30167,16.26636,23.74902,5.742371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,11102004.0,9.427345,17.91,8.02,0.9639346,0.8086631,179.136,0.0,18.07861,9.016724,15.90735,10.56488,15.09045,11.56232,14.64359,12.4762,14.4657,13.07135,14.43243,13.69244,14.63275,14.17603,14.99591,14.85651,15.79669,15.65186,16.42636,16.32202,16.69751,16.61346,16.77707,16.70749,16.60211,16.55157,16.26602,16.22742,30.15085,4.529755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,12102004.0,8.110631,16.61,8.41,1.040741,0.868892,189.684,0.0,19.10236,9.602081,16.46884,10.92676,15.59424,11.8237,15.02982,12.62888,14.76352,13.15308,14.61725,13.71414,14.67609,14.16272,14.89108,14.78848,15.65057,15.53912,16.32089,16.21667,16.61255,16.5271,16.70673,16.63779,16.55106,16.49924,16.22699,16.18594,31.41434,5.024658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,13102004.0,6.5754,14.12,2.31,1.0511,0.6355132,499.968,0.0,17.52011,8.652893,15.62085,11.12494,15.0235,12.41757,14.69388,13.07471,14.55777,13.50931,14.55807,13.96817,14.67551,14.32541,14.88428,14.8233,15.5383,15.47202,16.21561,16.12039,16.52621,16.44144,16.63712,16.56754,16.49872,16.44022,16.18549,16.14249,26.63269,-0.2284546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,14102004.0,12.98189,11.27,0.6,0.8478094,0.5627781,302.04,0.1,20.4079,6.721497,16.87595,8.847046,15.51862,10.26453,14.73187,11.51532,14.39554,12.32809,14.31964,13.16794,14.56882,13.79224,14.85583,14.59946,15.47147,15.3696,16.11945,16.03091,16.44055,16.35901,16.56683,16.49643,16.43967,16.38803,16.14203,16.09665,31.45157,-2.207275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,15102004.0,9.128181,11.15,1.72,0.88822,0.6095163,434.772,0.0,17.12344,7.336426,15.0444,9.444183,14.36929,10.54037,13.97733,11.61133,13.84116,12.32639,14.08557,13.07635,14.3259,13.65753,14.6362,14.42395,15.36847,15.23956,16.02991,15.93646,16.35815,16.27744,16.4957,16.42667,16.38745,16.33331,16.09616,16.05017,28.64316,-1.257355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,16102004.0,12.84428,11.69,-2.29,0.780884,0.4566752,236.7,0.0,19.79565,4.646942,16.19272,7.316559,14.6694,9.049408,13.8956,10.51733,13.60815,11.45078,13.63696,12.41724,13.98993,13.15234,14.43185,14.11728,15.23822,15.0704,15.93546,15.83252,16.27658,16.19424,16.42596,16.35699,16.33273,16.27704,16.04968,16.00253,35.14209,-5.471405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,17102004.0,13.39862,20.31,3.82,1.041606,0.6887598,380.268,0.0,22.55911,7.080505,18.55167,8.926605,16.59985,10.14029,15.32843,11.19989,14.69052,11.8873,14.2901,12.61487,14.17938,13.19202,14.14401,13.99683,15.06866,14.91977,15.83136,15.71857,16.19333,16.10721,16.35629,16.2865,16.2764,16.21964,16.00208,15.95306,41.83453,0.6454163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,18102004.0,5.37084,14.01,7.62,0.9884908,0.892795,322.164,0.0,16.58615,9.949951,15.1496,11.43475,14.55795,12.29117,14.2532,12.93634,14.30765,13.30658,14.28186,13.66614,14.20874,13.91855,14.32846,14.13855,14.91895,14.89987,15.71735,15.61859,16.10629,16.01855,16.28574,16.2142,16.21906,16.16119,15.95255,15.90274,23.14319,4.805725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,19102004.0,9.29628,14.96,7.08,1.094777,0.8850527,169.524,0.0,19.71112,8.576233,16.34708,10.15573,15.21692,11.16623,14.54807,12.0311,14.22418,12.5787,14.03253,13.1427,14.11578,13.5892,14.33749,14.19556,14.89984,14.8609,15.61768,15.53986,16.01764,15.93564,16.21341,16.14133,16.16058,16.10153,15.90219,15.85022,33.04242,3.678894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,20102004.0,2.3652,11.96,9.18,1.142796,1.020367,263.196,0.4,13.62347,9.658112,13.10794,10.92935,13.05499,11.72006,13.41003,12.41168,13.70059,12.85211,13.96036,13.29617,14.07755,13.65491,14.26825,14.13577,14.86047,14.80847,15.53903,15.46774,15.93478,15.85822,16.14053,16.06964,16.10086,16.04086,15.84967,15.79752,15.09592,5.917206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,21102004.0,2.22516,14.59,9.28,1.458064,1.027248,362.268,0.3,13.28757,9.161194,12.84006,10.22153,12.71695,10.99561,12.76416,11.73175,12.8688,12.23291,13.31192,12.77274,13.65689,13.242,14.13431,13.87781,14.80768,14.69302,15.46698,15.39212,15.85742,15.78424,16.06894,15.99905,16.04025,15.97925,15.79697,15.74371,14.38544,6.344971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,22102004.0,5.70528,26.09,13.61,2.149362,1.184007,618.3,0.1,20.87473,11.77011,18.38364,12.07352,17.02808,12.33386,15.97812,12.60403,15.37485,12.81226,14.92026,13.07275,14.56104,13.36987,14.1507,13.85352,14.69165,14.60831,15.39127,15.30783,15.78348,15.70926,15.99832,15.92999,15.97861,15.91837,15.7431,15.6893,28.28482,10.71375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,23102004.0,13.11411,19.34,3.86,1.104911,0.7086132,420.228,0.0,24.76245,10.25558,20.74631,12.78143,18.57901,13.53516,17.15442,14.01746,16.35605,14.24976,15.64737,14.43286,15.22632,14.45306,14.70334,14.15948,14.73395,14.61145,15.30698,15.25272,15.70847,15.63724,15.92926,15.86066,15.91772,15.85556,15.68872,15.63345,41.51355,1.155609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,24102004.0,13.28962,24.71,2.96,1.069676,0.6653011,380.124,0.0,24.89825,8.00061,20.44974,10.21802,18.37369,11.60199,16.94351,12.73279,16.16342,13.39835,15.54956,14.01654,15.23038,14.34286,14.81561,14.6861,14.87115,14.73596,15.25241,15.24146,15.63654,15.57898,15.85992,15.79379,15.85498,15.79504,15.6329,15.57822,45.66495,-0.1430054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,25102004.0,13.02161,17.57,4.56,0.9594552,0.7440321,310.464,0.0,23.14618,9.240143,19.4433,11.32156,17.76199,12.55258,16.61456,13.45825,15.99176,13.97104,15.49557,14.43436,15.23761,14.65097,14.95975,14.8215,14.97644,14.87241,15.2489,15.24139,15.57846,15.53619,15.79312,15.73236,15.7944,15.73465,15.57764,15.52274,37.25781,1.774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,26102004.0,4.4442,15.32,9.77,1.41062,0.9786035,186.984,4.6,16.89731,10.4097,15.87253,11.58234,15.33017,12.62656,14.99991,13.45541,15.19153,13.93356,15.33603,14.36832,15.22769,14.61487,15.0054,14.87711,15.03467,14.97745,15.26294,15.24902,15.53583,15.50473,15.73178,15.67722,15.73404,15.67569,15.52216,15.46756,19.77139,7.070251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,27102004.0,3.16584,16.04,11.3,1.489514,1.175456,317.736,0.2,15.58557,10.90662,14.90469,11.81512,14.58585,12.57999,14.41653,13.22638,14.41806,13.6279,14.66159,14.02737,14.77115,14.32513,14.87686,14.68198,15.0361,15.0033,15.26657,15.26306,15.50443,15.47882,15.67667,15.62799,15.67508,15.6192,15.46701,15.41284,18.42154,8.651947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,28102004.0,7.965359,26.28,14.36,2.004393,1.436497,537.228,6.5,24.57074,12.17084,21.71255,12.55783,19.4931,13.00833,17.80865,13.44101,16.86517,13.7305,16.15735,14.04248,15.60352,14.28592,14.89111,14.61429,15.00269,14.95911,15.26471,15.2482,15.47852,15.45132,15.6275,15.58258,15.61862,15.565,15.41229,15.35806,30.77753,11.87521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,29102004.0,12.03572,25.8,9.7,1.988709,0.8306969,699.3361,0.0,25.82205,12.59494,22.87772,14.67493,20.90997,15.9819,19.2955,16.58295,18.29141,16.38452,17.31409,16.11383,16.61441,15.61514,15.68082,14.90106,15.1597,14.9664,15.25092,15.24356,15.45102,15.42395,15.58212,15.53943,15.56445,15.51233,15.35748,15.30521,31.79706,6.509094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,30102004.0,12.58564,16.34,2.27,0.8787781,0.6337194,496.521,0.0,22.0314,9.514923,19.32214,12.03537,17.97397,13.31448,17.03732,14.32083,16.92719,14.8952,16.99423,15.38589,16.57663,15.56033,15.79233,15.64661,15.37112,15.16284,15.30099,15.25122,15.42371,15.4093,15.539,15.49973,15.51181,15.46271,15.30469,15.25357,33.64853,-0.3550415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,31102004.0,9.902177,18.09,-0.64,1.081315,0.5148054,250.236,0.0,19.88947,6.36026,16.99921,9.037354,15.78497,10.83414,15.19653,12.3248,15.43353,13.23959,15.84293,14.10229,15.85617,14.63995,15.66534,15.18188,15.40646,15.36563,15.34729,15.30154,15.40927,15.40759,15.49933,15.46597,15.46219,15.41537,15.25302,15.2034,34.01822,-3.401459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1112004.0,1.97712,13.34,5.74,1.292121,0.8073404,494.82,27.0,16.21317,5.835358,13.33762,7.769592,13.97055,9.355011,14.42947,10.81772,14.64944,11.86154,14.85406,13.00665,14.98282,13.80206,15.18054,14.71567,15.36462,15.23343,15.35526,15.3475,15.40771,15.40448,15.46567,15.43692,15.41489,15.37033,15.20288,15.15521,12.478,3.407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,2112004.0,7.35912,9.91,-0.27,0.851626,0.5287209,329.04,0.0,17.60324,2.093903,14.26917,5.017822,12.88885,7.390472,12.34875,9.201599,12.23856,10.32513,12.97205,11.51263,13.78064,12.53125,14.70718,13.75604,15.2312,14.88443,15.35181,15.2977,15.40442,15.38742,15.43661,15.40948,15.36984,15.32852,15.15472,15.10886,20.69537,-1.166626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,3112004.0,10.47463,9.18,-4.35,0.8243408,0.3924135,120.06,0.1,17.74747,-0.8717346,13.3028,1.677032,11.3924,3.993256,10.73764,6.11203,10.63278,7.71106,11.89099,9.511322,12.73438,10.95657,13.75082,12.69147,14.88022,14.38147,15.29669,15.16391,15.38712,15.34305,15.40921,15.37836,15.32812,15.28751,15.1084,15.06451,20.63995,-3.69812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,4112004.0,12.20616,11.42,-2.44,0.8268052,0.4516952,354.348,0.0,21.15414,-0.1280823,16.26205,2.229797,13.60541,4.262329,12.13928,6.175659,11.49423,7.566833,11.16833,9.113983,11.46405,10.40012,12.68735,12.10828,14.37585,13.86078,15.16208,14.95728,15.34241,15.26273,15.37799,15.3378,15.28711,15.24802,15.06406,15.02206,24.86087,-2.801941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,5112004.0,11.7096,19.69,-3.46,0.9195842,0.4191057,296.28,0.0,22.76254,-0.5355835,17.07275,1.791473,14.21841,3.849731,12.54865,5.831848,11.75397,7.25119,11.32834,8.822876,11.42542,10.07922,12.17093,11.72824,13.85638,13.45898,14.95483,14.7222,15.26169,15.14999,15.33728,15.284,15.24759,15.20657,15.02164,14.98102,27.5065,-3.469513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,6112004.0,11.55644,24.95,1.09,0.9219067,0.5828143,223.884,0.0,25.40881,1.887054,19.41104,4.262421,16.26138,6.282135,14.2623,7.902344,13.21152,8.944366,12.43539,10.03793,12.21353,10.8237,12.10666,11.83975,13.45569,13.24774,14.7197,14.49713,15.14868,15.01782,15.28336,15.21619,15.20615,15.16129,14.98059,14.94009,29.22919,-1.146362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,7112004.0,11.32875,14.37,1.5,0.8648685,0.6000699,283.176,0.0,22.40973,3.390625,17.30923,6.327911,15.07309,8.129089,13.6723,9.451874,12.97086,10.25174,12.43268,11.0639,12.32892,11.58984,12.40527,12.11624,13.24689,13.22623,14.49496,14.323,15.01636,14.88385,15.21542,15.13699,15.16077,15.1113,14.93967,14.89856,26.04913,-1.28653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,8112004.0,10.79779,14.51,0.06,0.810747,0.5414142,320.508,0.0,22.30795,0.7918091,16.21475,4.095184,14.12256,6.237671,12.82773,8.004272,12.23932,9.144135,12.09793,10.32672,12.29529,11.15405,12.44574,12.1669,13.23444,13.17911,14.32144,14.1954,14.88251,14.76236,15.13611,15.05154,15.11075,15.05276,14.8981,14.85468,32.55164,-3.608398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,9112004.0,9.370306,20.49,3.99,1.161687,0.715075,478.26,0.0,27.98291,4.555939,19.43326,6.793884,16.26746,8.070343,14.53302,9.224121,13.64081,9.976929,13.00757,10.78134,12.67236,11.37503,12.37228,12.1561,13.17828,13.11227,14.19415,14.0824,14.76114,14.65192,15.05066,14.96487,15.05222,14.99561,14.85419,14.80838,39.25394,0.5314941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,10112004.0,2.41236,13.11,2.16,0.9934862,0.6288114,411.408,23.2,16.16559,2.680756,12.7822,4.85675,13.06152,6.731079,13.32977,8.649506,13.24213,9.908691,13.004,11.2334,12.74106,11.9693,12.62988,12.38162,13.18002,13.11258,14.0813,13.99911,14.65085,14.55231,14.96399,14.87958,14.99496,14.93454,14.80789,14.76001,20.47073,-0.101532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,11112004.0,11.00071,4.07,-3.58,0.6748393,0.4154142,409.176,0.0,15.68073,-0.4816284,12.38376,1.967255,10.66992,3.930756,9.987549,5.857605,9.876434,7.325012,11.18253,8.968719,11.94244,10.21848,12.58273,11.61115,13.18124,12.99072,13.99841,13.92313,14.55139,14.46536,14.87875,14.79752,14.93387,14.87137,14.75949,14.7095,18.5318,-3.347015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,12112004.0,9.721344,6.09,-5.25,0.6820955,0.3669874,146.808,0.0,14.27982,-1.476105,10.44482,0.7023926,8.798218,2.761719,8.264526,4.718597,8.310791,6.122375,9.510895,7.696747,10.44812,9.022308,11.60547,10.66415,12.98737,12.56412,13.92206,13.78586,14.46448,14.37415,14.79666,14.71762,14.8707,14.80716,14.70898,14.6568,14.79529,-4.840912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,13112004.0,8.702539,7.76,-5.02,0.7320596,0.3733405,174.996,0.0,13.64038,-1.639038,10.50513,0.4347534,8.638824,2.439667,8.006683,4.279999,7.956604,5.565613,8.377197,7.045441,9.309692,8.318665,10.65952,10.00552,12.5592,12.08075,13.78403,13.58279,14.37311,14.26178,14.7168,14.63605,14.80649,14.74203,14.65622,14.60217,15.74512,-4.815338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,14112004.0,7.856565,8.72,-1.11,0.7736382,0.4976063,213.264,0.0,15.66928,-0.6111145,11.39688,1.182495,9.243347,2.897797,8.283997,4.493195,8.056061,5.594452,8.116638,6.880463,8.796967,8.014771,10.00409,9.607971,12.07605,11.6619,13.58041,13.34222,14.26047,14.12451,14.63516,14.5473,14.7413,14.67508,14.60162,14.54565,19.04846,-2.948792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,15112004.0,4.924583,12.79,1.39,1.064421,0.5953966,317.844,0.0,13.58804,0.2206116,10.52921,2.199554,9.393219,3.830109,8.733154,5.222534,8.511902,6.148865,8.51944,7.21759,8.826935,8.137512,9.625488,9.465637,11.65808,11.35547,13.33963,13.09726,14.12296,13.96881,14.54636,14.44876,14.67435,14.60483,14.54504,14.4874,17.39902,-1.75528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,16112004.0,4.23432,18.2,9.2,1.365721,1.02174,390.348,0.0,17.73486,5.926849,14.06412,6.663147,12.14215,7.150909,10.88855,7.609985,10.28894,7.956757,9.92807,8.39212,9.815674,8.832794,9.897034,9.531067,11.35306,11.22217,13.09479,12.87866,13.96713,13.80646,14.44766,14.34125,14.60406,14.5303,14.48679,14.42676,20.79211,5.274017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,17112004.0,2.7144,17.16,12.79,1.587107,1.296732,182.376,0.1,17.02499,9.04303,14.52484,9.383301,13.116,9.638763,12.12506,9.794769,11.55563,9.864319,11.10876,9.931213,10.8353,9.826019,10.57657,9.905396,11.314,11.22202,12.87671,12.72174,13.80478,13.65259,14.34006,14.2287,14.52948,14.4501,14.42612,14.36292,20.14917,8.967468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,18112004.0,1.15668,10.27,7.64,1.097653,0.919468,376.272,18.9,10.41315,5.865173,11.2619,6.626404,11.522,7.393127,11.49814,8.32547,11.35172,9.001648,11.1095,9.761871,10.90924,10.28021,10.86249,10.58527,11.50278,11.31598,12.72055,12.64117,13.65112,13.52283,14.22751,14.11569,14.44925,14.36761,14.36224,14.29672,10.01935,4.936615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,19112004.0,2.49624,8.98,6.41,1.006728,0.8453984,286.272,3.0,10.22284,4.376251,9.510559,5.674286,9.089203,6.898071,9.027466,7.740173,9.133881,8.352783,9.740112,9.066193,10.26694,9.66687,10.82648,10.43604,11.52521,11.48703,12.64059,12.58954,13.52161,13.41934,14.11453,14.008,14.36673,14.28262,14.29602,14.22803,11.23395,2.916382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,20112004.0,8.798218,4.92,1.22,0.7395177,0.5882369,309.96,0.0,16.24609,0.9593506,12.6228,2.977203,10.33173,4.713959,9.334381,6.163788,9.084106,7.061249,9.163452,8.115234,9.700928,8.966644,10.43365,10.05649,11.48605,11.33228,12.58893,12.51624,13.41837,13.328,14.00693,13.90723,14.28174,14.19678,14.22729,14.15717,19.5687,-1.133301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,21112004.0,6.808121,6.1,0.35,0.7335743,0.5527949,131.292,0.0,12.80786,-0.1206665,9.866943,1.742096,8.245697,3.51944,7.766724,5.102936,7.802673,6.14035,8.714203,7.34137,9.308319,8.319427,10.0556,9.552429,11.33044,11.10303,12.51529,12.41159,13.32706,13.23483,13.90619,13.81189,14.19583,14.11166,14.1564,14.08392,14.95197,-1.922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,22112004.0,4.72248,9.41,3.82,0.9177715,0.7066377,316.512,0.0,12.47772,1.494568,9.989288,2.736237,8.498108,4.021881,7.869751,5.23645,7.769165,6.073151,7.888763,7.069183,8.540863,7.946808,9.549927,9.185272,11.10028,10.82788,12.41034,12.2731,13.23383,13.13245,13.81088,13.71823,14.11081,14.02716,14.08319,14.00955,15.01263,-0.02206421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
