,DATE,EVAPN,RUNOFF,SEDIMENT,TTL_SWC,DISCHG,SNOWPACK,WTR_1,WTR_2,WTR_3,WTR_4,WTR_5,WTR_6,WTR_7,WTR_8,WTR_9,WTR_10,WTR_11,WTR_12,WTR_14,WTR_15,WTR_16,WTR_17,WTR_18,WTR_19,WTR_20,SURF_WTR,ICE_1,ICE_2,ICE_3,ICE_4,ICE_5,ICE_6,ICE_7,ICE_8,ICE_9,ICE_10,ICE_11,ICE_12,ICE_13,ICE_14,ICE_15,ICE_16,ICE_17,ICE_18,ICE_19,ICE_20,SURF_ICE
2301,2004-04-20,-0.13754585870833333,0.0,0.0,1309.043875,0.27105965000000004,0.0,0.226754475,0.3011926166666667,0.30736864583333334,0.31548692916666665,0.3226131,0.32962864583333334,0.3812006291666667,0.40431814166666663,0.4221248416666667,0.46826514999999996,0.5111805458333333,0.5112641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9384567916666668e-15,1.907896375e-15,1.9747735833333334e-15,1.9746995e-15,9.501137874999999e-16,9.39566e-16,9.69382775e-16,9.576553e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,2004-04-21,-0.0318336995,0.0,0.0,1300.9876666666667,0.2281207875,0.0,0.09480848791666667,0.3026076958333333,0.30439256666666664,0.3089570875,0.3144361333333333,0.3205550833333333,0.37339489583333335,0.3963568791666667,0.4159316583333333,0.4663401875,0.5111809375,0.5112640916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938612875e-15,1.907884166666667e-15,1.9747613333333333e-15,1.97468675e-15,9.501111541666666e-16,9.39566e-16,9.693828e-16,9.576553083333333e-16,3.843609e-20,3.3448642083333332e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,2004-04-22,-0.0005307734845833332,0.0,0.0,1295.581,0.2001687666666667,0.0,0.07114166708333333,0.3026900791666667,0.30375155000000004,0.30657267083333334,0.3103713708333333,0.31524280416666667,0.36791244166666665,0.39005738333333334,0.4112608375,0.46344627499999996,0.5111815125,0.5112640958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938800125e-15,1.9078752083333336e-15,1.974748375e-15,1.9746708333333334e-15,9.50107e-16,9.39566e-16,9.693828333333334e-16,9.576552916666666e-16,3.843609e-20,3.344864125e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,2004-04-23,-0.018219841129166667,0.0,0.0,1293.8041249999999,0.19709490416666667,0.0,0.1911278279166667,0.3367681875,0.3132516041666667,0.3064861583333333,0.30809973333333335,0.31220965416666663,0.36444131249999995,0.3850013875,0.407593925,0.4601036666666667,0.5111821666666666,0.5112640875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.832804166666667e-07,1.93901475e-15,1.9078703333333333e-15,1.9747347083333333e-15,1.9746502083333335e-15,9.501023875e-16,9.39566e-16,9.693828e-16,9.576553333333333e-16,3.843609e-20,3.3448643333333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,2004-04-24,-0.117750072875,0.0,0.0,1294.355625,0.24879610833333332,0.0,0.3117059833333333,0.3237351375,0.3320947125,0.3267173875,0.3187037,0.31594194999999997,0.3628933833333334,0.38101338333333334,0.40468885000000004,0.45655389166666666,0.5111828458333333,0.5112640916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939203291666667e-15,1.9078689999999998e-15,1.9747237083333333e-15,1.974630583333333e-15,9.500975166666667e-16,9.39566e-16,9.693828083333334e-16,9.57655325e-16,3.843609e-20,3.3448642083333332e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,2004-04-25,-0.13313290749999998,0.0,0.0,1286.4145833333334,0.163213875,0.0,0.21256496666666666,0.2925000875,0.30007663333333334,0.3075674375,0.311536325,0.31436946250000003,0.3626986291666667,0.3779957333333333,0.40232073749999997,0.4529811083333333,0.5111835875,0.5112640833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939374291666667e-15,1.90786125e-15,1.974715125e-15,1.9746125833333332e-15,9.500937625e-16,9.39566e-16,9.693828083333334e-16,9.576553166666666e-16,3.843609e-20,3.344864291666667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,2004-04-26,-0.022906900958333334,0.0,0.0,1281.0379166666667,0.13098815,0.0,0.09143513708333334,0.2972915541666667,0.2989719791666667,0.30275585833333335,0.30627822083333334,0.30974276666666667,0.35993271250000003,0.3754654416666667,0.400391625,0.4494586958333333,0.5111842791666666,0.5112641083333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9395310833333333e-15,1.9078516666666668e-15,1.974705875e-15,1.9745989166666666e-15,9.500886833333334e-16,9.39566e-16,9.693828166666667e-16,9.576552916666666e-16,3.843609e-20,3.344864125e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,2004-04-27,-0.0010805519583333332,0.0,0.0,1277.8509999999999,0.11575482916666667,0.0,0.0706881,0.29946067083333333,0.30034262083333335,0.30225280416666667,0.30464189999999997,0.30750416666666663,0.3576567666666666,0.3732442083333333,0.39868145,0.4460320041666667,0.51118495,0.5112640875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939692375e-15,1.9078400000000003e-15,1.974693375e-15,1.9745884166666666e-15,9.500834666666667e-16,9.39566e-16,9.693827916666667e-16,9.576553166666666e-16,3.843609e-20,3.344864125e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2004-04-28,-0.0010046367083333331,0.0,0.0,1275.1936666666668,0.10501455416666666,0.0,0.06947306874999999,0.29996768333333335,0.3007582791666667,0.30214925416666666,0.3040413041666667,0.3064951541666667,0.356066375,0.3712983125,0.39731312916666667,0.442694025,0.5111856041666666,0.5112641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9399065416666665e-15,1.9078322083333334e-15,1.9746815e-15,1.9745675833333334e-15,9.50078425e-16,9.39566e-16,9.693828083333334e-16,9.576552833333333e-16,3.843609e-20,3.344864125e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,2004-04-29,0.0012516460458333336,0.0,0.0,1272.7829583333335,0.09601633375,0.0,0.06976000833333333,0.3000774541666667,0.3008362958333333,0.302069975,0.3037455666666667,0.30593821250000003,0.35499837916666666,0.36964331666666667,0.396104175,0.43950435,0.5111862333333334,0.5112641041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9401660833333334e-15,1.9078208333333335e-15,1.97466275e-15,1.97454925e-15,9.500700916666667e-16,9.39566e-16,9.693828e-16,9.576553083333333e-16,3.843609e-20,3.3448640833333335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
